"Row.names" "ENSG00000077254.14" "sample_type" "patient" "project_id" "fc"
"TCGA-CN-6020-01A-11R-1686-07" 20.4033 "Primary Tumor" "TCGA-CN-6020" "TCGA-HNSC" 1.24070172449362
"TCGA-CN-6021-01A-11R-1686-07" 12.3399 "Primary Tumor" "TCGA-CN-6021" "TCGA-HNSC" 1.24070172449362
"TCGA-CN-6022-01A-21R-1686-07" 27.5066 "Primary Tumor" "TCGA-CN-6022" "TCGA-HNSC" 1.24070172449362
"TCGA-CN-6023-01A-11R-1686-07" 29.3973 "Primary Tumor" "TCGA-CN-6023" "TCGA-HNSC" 1.24070172449362
"TCGA-CN-6024-01A-11R-1686-07" 13.3751 "Primary Tumor" "TCGA-CN-6024" "TCGA-HNSC" 1.24070172449362
"TCGA-CN-6988-01A-11R-1915-07" 28.7957 "Primary Tumor" "TCGA-CN-6988" "TCGA-HNSC" 1.24070172449362
"TCGA-CN-6989-01A-11R-1915-07" 30.5157 "Primary Tumor" "TCGA-CN-6989" "TCGA-HNSC" 1.24070172449362
"TCGA-CN-6992-01A-11R-1915-07" 23.056 "Primary Tumor" "TCGA-CN-6992" "TCGA-HNSC" 1.24070172449362
"TCGA-CN-6994-01A-11R-1915-07" 24.4714 "Primary Tumor" "TCGA-CN-6994" "TCGA-HNSC" 1.24070172449362
"TCGA-CN-6995-01A-31R-2016-07" 19.6691 "Primary Tumor" "TCGA-CN-6995" "TCGA-HNSC" 1.24070172449362
"TCGA-CN-6996-01A-11R-1915-07" 34.4156 "Primary Tumor" "TCGA-CN-6996" "TCGA-HNSC" 1.24070172449362
"TCGA-CN-6997-01A-11R-2016-07" 22.2398 "Primary Tumor" "TCGA-CN-6997" "TCGA-HNSC" 1.24070172449362
"TCGA-CN-6998-01A-23R-2016-07" 15.0873 "Primary Tumor" "TCGA-CN-6998" "TCGA-HNSC" 1.24070172449362
"TCGA-CN-A497-01A-11R-A24H-07" 31.4233 "Primary Tumor" "TCGA-CN-A497" "TCGA-HNSC" 1.24070172449362
"TCGA-CN-A498-01A-11R-A24H-07" 22.9937 "Primary Tumor" "TCGA-CN-A498" "TCGA-HNSC" 1.24070172449362
"TCGA-CN-A499-01A-11R-A24H-07" 38.385 "Primary Tumor" "TCGA-CN-A499" "TCGA-HNSC" 1.24070172449362
"TCGA-CN-A49A-01A-11R-A24H-07" 37.4577 "Primary Tumor" "TCGA-CN-A49A" "TCGA-HNSC" 1.24070172449362
"TCGA-CN-A49B-01A-31R-A24H-07" 20.8967 "Primary Tumor" "TCGA-CN-A49B" "TCGA-HNSC" 1.24070172449362
"TCGA-CN-A49C-01A-11R-A24H-07" 21.4862 "Primary Tumor" "TCGA-CN-A49C" "TCGA-HNSC" 1.24070172449362
"TCGA-CN-A63T-01A-11R-A28V-07" 15.3415 "Primary Tumor" "TCGA-CN-A63T" "TCGA-HNSC" 1.24070172449362
"TCGA-CN-A63U-01A-11R-A30B-07" 21.0492 "Primary Tumor" "TCGA-CN-A63U" "TCGA-HNSC" 1.24070172449362
"TCGA-CN-A63V-01A-11R-A466-07" 14.4575 "Primary Tumor" "TCGA-CN-A63V" "TCGA-HNSC" 1.24070172449362
"TCGA-CN-A63W-01A-11R-A30B-07" 18.1142 "Primary Tumor" "TCGA-CN-A63W" "TCGA-HNSC" 1.24070172449362
"TCGA-CN-A641-01A-11R-A30B-07" 12.9453 "Primary Tumor" "TCGA-CN-A641" "TCGA-HNSC" 1.24070172449362
"TCGA-CN-A642-01A-12R-A30B-07" 24.6312 "Primary Tumor" "TCGA-CN-A642" "TCGA-HNSC" 1.24070172449362
"TCGA-CN-A6UY-01A-12R-A34R-07" 14.0843 "Primary Tumor" "TCGA-CN-A6UY" "TCGA-HNSC" 1.24070172449362
"TCGA-CN-A6V1-01A-12R-A34R-07" 12.5192 "Primary Tumor" "TCGA-CN-A6V1" "TCGA-HNSC" 1.24070172449362
"TCGA-CN-A6V3-01A-12R-A34R-07" 18.8989 "Primary Tumor" "TCGA-CN-A6V3" "TCGA-HNSC" 1.24070172449362
"TCGA-CN-A6V6-01A-12R-A34R-07" 34.1517 "Primary Tumor" "TCGA-CN-A6V6" "TCGA-HNSC" 1.24070172449362
"TCGA-CN-A6V7-01A-12R-A34R-07" 25.7404 "Primary Tumor" "TCGA-CN-A6V7" "TCGA-HNSC" 1.24070172449362
"TCGA-CQ-5323-01A-01R-1686-07" 25.7614 "Primary Tumor" "TCGA-CQ-5323" "TCGA-HNSC" 1.24070172449362
"TCGA-CQ-5324-01A-01R-1686-07" 24.5544 "Primary Tumor" "TCGA-CQ-5324" "TCGA-HNSC" 1.24070172449362
"TCGA-CQ-5325-01A-01R-1686-07" 15.6337 "Primary Tumor" "TCGA-CQ-5325" "TCGA-HNSC" 1.24070172449362
"TCGA-CQ-5326-01A-01R-1873-07" 27.1416 "Primary Tumor" "TCGA-CQ-5326" "TCGA-HNSC" 1.24070172449362
"TCGA-CQ-5327-01A-01R-1686-07" 20.8769 "Primary Tumor" "TCGA-CQ-5327" "TCGA-HNSC" 1.24070172449362
"TCGA-CQ-5329-01A-01R-1686-07" 35.956 "Primary Tumor" "TCGA-CQ-5329" "TCGA-HNSC" 1.24070172449362
"TCGA-CQ-5330-01A-01R-1686-07" 26.3868 "Primary Tumor" "TCGA-CQ-5330" "TCGA-HNSC" 1.24070172449362
"TCGA-CQ-5331-01A-02R-1873-07" 21.9017 "Primary Tumor" "TCGA-CQ-5331" "TCGA-HNSC" 1.24070172449362
"TCGA-CQ-5332-01A-01R-1686-07" 25.9749 "Primary Tumor" "TCGA-CQ-5332" "TCGA-HNSC" 1.24070172449362
"TCGA-CQ-5333-01A-01R-2403-07" 17.1829 "Primary Tumor" "TCGA-CQ-5333" "TCGA-HNSC" 1.24070172449362
"TCGA-CQ-5334-01A-01R-1686-07" 33.0662 "Primary Tumor" "TCGA-CQ-5334" "TCGA-HNSC" 1.24070172449362
"TCGA-CQ-6218-01A-11R-1915-07" 15.7785 "Primary Tumor" "TCGA-CQ-6218" "TCGA-HNSC" 1.24070172449362
"TCGA-CQ-6219-01A-11R-1915-07" 22.1725 "Primary Tumor" "TCGA-CQ-6219" "TCGA-HNSC" 1.24070172449362
"TCGA-CQ-6220-01A-11R-1915-07" 16.9615 "Primary Tumor" "TCGA-CQ-6220" "TCGA-HNSC" 1.24070172449362
"TCGA-CQ-6221-01A-11R-2081-07" 22.72 "Primary Tumor" "TCGA-CQ-6221" "TCGA-HNSC" 1.24070172449362
"TCGA-CQ-6222-01A-11R-1915-07" 12.6699 "Primary Tumor" "TCGA-CQ-6222" "TCGA-HNSC" 1.24070172449362
"TCGA-CQ-6223-01A-11R-1915-07" 16.3762 "Primary Tumor" "TCGA-CQ-6223" "TCGA-HNSC" 1.24070172449362
"TCGA-CQ-6224-01A-11R-1915-07" 22.6311 "Primary Tumor" "TCGA-CQ-6224" "TCGA-HNSC" 1.24070172449362
"TCGA-CQ-6225-01A-11R-1915-07" 13.8137 "Primary Tumor" "TCGA-CQ-6225" "TCGA-HNSC" 1.24070172449362
"TCGA-CQ-6227-01A-11R-1915-07" 20.3061 "Primary Tumor" "TCGA-CQ-6227" "TCGA-HNSC" 1.24070172449362
"TCGA-CQ-6228-01A-11R-1915-07" 14.0335 "Primary Tumor" "TCGA-CQ-6228" "TCGA-HNSC" 1.24070172449362
"TCGA-CQ-6229-01A-11R-1915-07" 13.7918 "Primary Tumor" "TCGA-CQ-6229" "TCGA-HNSC" 1.24070172449362
"TCGA-CQ-7063-01A-11R-2403-07" 23.6477 "Primary Tumor" "TCGA-CQ-7063" "TCGA-HNSC" 1.24070172449362
"TCGA-CQ-7065-01A-11R-2081-07" 17.9484 "Primary Tumor" "TCGA-CQ-7065" "TCGA-HNSC" 1.24070172449362
"TCGA-CQ-7067-01A-11R-2232-07" 31.3587 "Primary Tumor" "TCGA-CQ-7067" "TCGA-HNSC" 1.24070172449362
"TCGA-CQ-7068-01A-11R-2081-07" 27.7101 "Primary Tumor" "TCGA-CQ-7068" "TCGA-HNSC" 1.24070172449362
"TCGA-CQ-7069-01A-11R-2403-07" 22.0587 "Primary Tumor" "TCGA-CQ-7069" "TCGA-HNSC" 1.24070172449362
"TCGA-CQ-7071-01A-12R-A30B-07" 17.9738 "Primary Tumor" "TCGA-CQ-7071" "TCGA-HNSC" 1.24070172449362
"TCGA-CQ-7072-01A-21R-A30B-07" 17.5168 "Primary Tumor" "TCGA-CQ-7072" "TCGA-HNSC" 1.24070172449362
"TCGA-CQ-A4C6-01A-11R-A24Z-07" 22.6591 "Primary Tumor" "TCGA-CQ-A4C6" "TCGA-HNSC" 1.24070172449362
"TCGA-CQ-A4C7-01A-11R-A24Z-07" 27.1227 "Primary Tumor" "TCGA-CQ-A4C7" "TCGA-HNSC" 1.24070172449362
"TCGA-CQ-A4C9-01A-11R-A24Z-07" 21.9647 "Primary Tumor" "TCGA-CQ-A4C9" "TCGA-HNSC" 1.24070172449362
"TCGA-CQ-A4CA-01A-11R-A24Z-07" 11.7614 "Primary Tumor" "TCGA-CQ-A4CA" "TCGA-HNSC" 1.24070172449362
"TCGA-CQ-A4CB-01A-11R-A24Z-07" 29.3725 "Primary Tumor" "TCGA-CQ-A4CB" "TCGA-HNSC" 1.24070172449362
"TCGA-CQ-A4CD-01A-21R-A24Z-07" 19.1055 "Primary Tumor" "TCGA-CQ-A4CD" "TCGA-HNSC" 1.24070172449362
"TCGA-CQ-A4CE-01A-11R-A266-07" 13.5996 "Primary Tumor" "TCGA-CQ-A4CE" "TCGA-HNSC" 1.24070172449362
"TCGA-CQ-A4CG-01A-11R-A266-07" 29.5123 "Primary Tumor" "TCGA-CQ-A4CG" "TCGA-HNSC" 1.24070172449362
"TCGA-CQ-A4CH-01A-11R-A266-07" 32.1568 "Primary Tumor" "TCGA-CQ-A4CH" "TCGA-HNSC" 1.24070172449362
"TCGA-CQ-A4CI-01A-11R-A266-07" 19.1946 "Primary Tumor" "TCGA-CQ-A4CI" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-5243-01A-01R-1514-07" 30.7287 "Primary Tumor" "TCGA-CR-5243" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-5247-01A-01R-2016-07" 16.8968 "Primary Tumor" "TCGA-CR-5247" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-5248-01A-01R-2016-07" 21.5083 "Primary Tumor" "TCGA-CR-5248" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-5249-01A-01R-1514-07" 26.9865 "Primary Tumor" "TCGA-CR-5249" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-5250-01A-01R-1514-07" 27.804 "Primary Tumor" "TCGA-CR-5250" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-6467-01A-11R-1873-07" 25.1354 "Primary Tumor" "TCGA-CR-6467" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-6470-01A-11R-1873-07" 33.8352 "Primary Tumor" "TCGA-CR-6470" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-6471-01A-11R-1873-07" 25.5462 "Primary Tumor" "TCGA-CR-6471" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-6472-01A-11R-1873-07" 33.9241 "Primary Tumor" "TCGA-CR-6472" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-6473-01A-11R-1873-07" 34.5944 "Primary Tumor" "TCGA-CR-6473" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-6474-01A-11R-1873-07" 16.8287 "Primary Tumor" "TCGA-CR-6474" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-6477-01A-11R-1873-07" 18.3497 "Primary Tumor" "TCGA-CR-6477" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-6478-01A-11R-1873-07" 30.1483 "Primary Tumor" "TCGA-CR-6478" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-6480-01A-11R-1873-07" 36.4213 "Primary Tumor" "TCGA-CR-6480" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-6481-01A-11R-1873-07" 19.8428 "Primary Tumor" "TCGA-CR-6481" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-6482-01A-11R-1873-07" 33.3409 "Primary Tumor" "TCGA-CR-6482" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-6484-01A-11R-1873-07" 19.5419 "Primary Tumor" "TCGA-CR-6484" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-6487-01A-11R-1873-07" 24.2435 "Primary Tumor" "TCGA-CR-6487" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-6488-01A-12R-2081-07" 23.1226 "Primary Tumor" "TCGA-CR-6488" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-6491-01A-11R-1873-07" 15.4028 "Primary Tumor" "TCGA-CR-6491" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-6492-01A-12R-2081-07" 21.4472 "Primary Tumor" "TCGA-CR-6492" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-6493-01A-11R-1873-07" 23.2383 "Primary Tumor" "TCGA-CR-6493" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-7364-01A-11R-2016-07" 36.3903 "Primary Tumor" "TCGA-CR-7364" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-7365-01A-11R-2016-07" 19.5012 "Primary Tumor" "TCGA-CR-7365" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-7367-01A-11R-2016-07" 20.9069 "Primary Tumor" "TCGA-CR-7367" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-7368-01A-11R-2132-07" 43.5529 "Primary Tumor" "TCGA-CR-7368" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-7369-01A-11R-2132-07" 29.1642 "Primary Tumor" "TCGA-CR-7369" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-7370-01A-11R-2132-07" 35.268 "Primary Tumor" "TCGA-CR-7370" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-7371-01A-11R-2016-07" 10.7021 "Primary Tumor" "TCGA-CR-7371" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-7372-01A-11R-2016-07" 17.4816 "Primary Tumor" "TCGA-CR-7372" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-7373-01A-11R-2016-07" 36.1864 "Primary Tumor" "TCGA-CR-7373" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-7374-01A-11R-2016-07" 20.812 "Primary Tumor" "TCGA-CR-7374" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-7376-01A-11R-2132-07" 33.9338 "Primary Tumor" "TCGA-CR-7376" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-7377-01A-11R-2016-07" 26.5872 "Primary Tumor" "TCGA-CR-7377" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-7379-01A-11R-2016-07" 28.0869 "Primary Tumor" "TCGA-CR-7379" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-7380-01A-11R-2016-07" 24.9643 "Primary Tumor" "TCGA-CR-7380" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-7382-01A-11R-2132-07" 40.7684 "Primary Tumor" "TCGA-CR-7382" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-7383-01A-11R-2132-07" 18.9383 "Primary Tumor" "TCGA-CR-7383" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-7385-01A-11R-2016-07" 29.6567 "Primary Tumor" "TCGA-CR-7385" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-7386-01A-11R-2016-07" 23.0508 "Primary Tumor" "TCGA-CR-7386" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-7388-01A-11R-2016-07" 23.364 "Primary Tumor" "TCGA-CR-7388" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-7389-01A-11R-2016-07" 19.1992 "Primary Tumor" "TCGA-CR-7389" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-7390-01A-11R-2016-07" 18.2115 "Primary Tumor" "TCGA-CR-7390" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-7391-01A-11R-2016-07" 16.944 "Primary Tumor" "TCGA-CR-7391" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-7392-01A-11R-2016-07" 26.0019 "Primary Tumor" "TCGA-CR-7392" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-7393-01A-11R-2016-07" 24.2963 "Primary Tumor" "TCGA-CR-7393" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-7394-01A-11R-2016-07" 20.4746 "Primary Tumor" "TCGA-CR-7394" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-7395-01A-11R-2016-07" 18.2896 "Primary Tumor" "TCGA-CR-7395" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-7397-01A-11R-2016-07" 16.2345 "Primary Tumor" "TCGA-CR-7397" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-7398-01A-11R-2016-07" 50.8482 "Primary Tumor" "TCGA-CR-7398" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-7399-01A-11R-2016-07" 22.9387 "Primary Tumor" "TCGA-CR-7399" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-7401-01A-11R-2016-07" 16.9923 "Primary Tumor" "TCGA-CR-7401" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-7402-01A-11R-2016-07" 25.855 "Primary Tumor" "TCGA-CR-7402" "TCGA-HNSC" 1.24070172449362
"TCGA-CR-7404-01A-11R-2132-07" 32.4842 "Primary Tumor" "TCGA-CR-7404" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-5430-01A-02R-1686-07" 23.8197 "Primary Tumor" "TCGA-CV-5430" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-5431-01A-01R-1514-07" 14.5649 "Primary Tumor" "TCGA-CV-5431" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-5432-01A-02R-1686-07" 12.266 "Primary Tumor" "TCGA-CV-5432" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-5434-01A-01R-1686-07" 20.5895 "Primary Tumor" "TCGA-CV-5434" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-5435-01A-01R-1686-07" 26.4599 "Primary Tumor" "TCGA-CV-5435" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-5436-01A-01R-1514-07" 10.4779 "Primary Tumor" "TCGA-CV-5436" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-5439-01A-01R-1686-07" 22.0585 "Primary Tumor" "TCGA-CV-5439" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-5440-01A-01R-1514-07" 13.8885 "Primary Tumor" "TCGA-CV-5440" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-5441-01A-01R-1514-07" 19.2419 "Primary Tumor" "TCGA-CV-5441" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-5442-01A-01R-1514-07" 39.7113 "Primary Tumor" "TCGA-CV-5442" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-5443-01A-01R-1514-07" 24.6393 "Primary Tumor" "TCGA-CV-5443" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-5444-01A-02R-1514-07" 31.4808 "Primary Tumor" "TCGA-CV-5444" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-5966-01A-11R-1686-07" 24.5316 "Primary Tumor" "TCGA-CV-5966" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-5970-01A-11R-1686-07" 22.5102 "Primary Tumor" "TCGA-CV-5970" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-5971-01A-11R-1686-07" 16.3673 "Primary Tumor" "TCGA-CV-5971" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-5973-01A-11R-1686-07" 10.2754 "Primary Tumor" "TCGA-CV-5973" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-5976-01A-11R-1686-07" 22.2479 "Primary Tumor" "TCGA-CV-5976" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-5977-01A-11R-1686-07" 17.7645 "Primary Tumor" "TCGA-CV-5977" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-5978-01A-11R-1686-07" 38.3476 "Primary Tumor" "TCGA-CV-5978" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-5979-01A-11R-1686-07" 16.4388 "Primary Tumor" "TCGA-CV-5979" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-6003-01A-11R-1686-07" 14.3341 "Primary Tumor" "TCGA-CV-6003" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-6433-01A-11R-1686-07" 24.9971 "Primary Tumor" "TCGA-CV-6433" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-6436-01A-11R-1686-07" 5.6074 "Primary Tumor" "TCGA-CV-6436" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-6441-01A-11R-1686-07" 28.9404 "Primary Tumor" "TCGA-CV-6441" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-6933-01A-11R-1915-07" 16.6751 "Primary Tumor" "TCGA-CV-6933" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-6933-11A-01R-1915-07" 9.5093 "Solid Tissue Normal" "TCGA-CV-6933" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-6934-01A-11R-1915-07" 26.4855 "Primary Tumor" "TCGA-CV-6934" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-6934-11A-01R-1915-07" 20.7361 "Solid Tissue Normal" "TCGA-CV-6934" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-6935-01A-11R-1915-07" 12.6181 "Primary Tumor" "TCGA-CV-6935" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-6935-11A-01R-1915-07" 15.8129 "Solid Tissue Normal" "TCGA-CV-6935" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-6936-01A-11R-1915-07" 21.4318 "Primary Tumor" "TCGA-CV-6936" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-6936-11A-01R-1915-07" 14.5234 "Solid Tissue Normal" "TCGA-CV-6936" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-6937-01A-11R-2016-07" 21.3644 "Primary Tumor" "TCGA-CV-6937" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-6938-01A-11R-1915-07" 23.1264 "Primary Tumor" "TCGA-CV-6938" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-6938-11A-01R-1915-07" 29.2534 "Solid Tissue Normal" "TCGA-CV-6938" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-6939-01A-11R-1915-07" 43.5336 "Primary Tumor" "TCGA-CV-6939" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-6939-11A-01R-1915-07" 9.9282 "Solid Tissue Normal" "TCGA-CV-6939" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-6940-01A-11R-1915-07" 20.2997 "Primary Tumor" "TCGA-CV-6940" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-6941-01A-11R-1915-07" 20.7671 "Primary Tumor" "TCGA-CV-6941" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-6942-01A-21R-2016-07" 16.1221 "Primary Tumor" "TCGA-CV-6942" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-6943-01A-11R-1915-07" 19.8587 "Primary Tumor" "TCGA-CV-6943" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-6943-11A-01R-1915-07" 18.5653 "Solid Tissue Normal" "TCGA-CV-6943" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-6945-01A-11R-1915-07" 9.6542 "Primary Tumor" "TCGA-CV-6945" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-6948-01A-11R-1915-07" 17.3513 "Primary Tumor" "TCGA-CV-6948" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-6950-01A-11R-1915-07" 17.4627 "Primary Tumor" "TCGA-CV-6950" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-6951-01A-11R-1915-07" 15.6648 "Primary Tumor" "TCGA-CV-6951" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-6952-01A-11R-1915-07" 18.0135 "Primary Tumor" "TCGA-CV-6952" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-6953-01A-11R-1915-07" 11.6333 "Primary Tumor" "TCGA-CV-6953" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-6954-01A-11R-1915-07" 21.33 "Primary Tumor" "TCGA-CV-6954" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-6955-01A-11R-2016-07" 13.1217 "Primary Tumor" "TCGA-CV-6955" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-6955-11A-01R-2016-07" 21.9765 "Solid Tissue Normal" "TCGA-CV-6955" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-6956-01A-21R-2016-07" 23.0406 "Primary Tumor" "TCGA-CV-6956" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-6956-11A-01R-2016-07" 12.141 "Solid Tissue Normal" "TCGA-CV-6956" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-6959-01A-11R-1915-07" 23.1295 "Primary Tumor" "TCGA-CV-6959" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-6959-11A-01R-1915-07" 12.0406 "Solid Tissue Normal" "TCGA-CV-6959" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-6960-01A-41R-2016-07" 17.1535 "Primary Tumor" "TCGA-CV-6960" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-6960-11A-01R-2016-07" 20.2183 "Solid Tissue Normal" "TCGA-CV-6960" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-6961-01A-21R-1915-07" 26.9488 "Primary Tumor" "TCGA-CV-6961" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-6961-11A-01R-1915-07" 11.1431 "Solid Tissue Normal" "TCGA-CV-6961" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-6962-01A-11R-1915-07" 20.5265 "Primary Tumor" "TCGA-CV-6962" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-6962-11A-01R-1915-07" 22.3954 "Solid Tissue Normal" "TCGA-CV-6962" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-7089-01A-11R-2016-07" 18.4689 "Primary Tumor" "TCGA-CV-7089" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-7090-01A-11R-2016-07" 26.583 "Primary Tumor" "TCGA-CV-7090" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-7091-01A-11R-2016-07" 19.141 "Primary Tumor" "TCGA-CV-7091" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-7091-11A-01R-2016-07" 12.1299 "Solid Tissue Normal" "TCGA-CV-7091" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-7095-01A-21R-2016-07" 19.4593 "Primary Tumor" "TCGA-CV-7095" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-7097-01A-11R-2016-07" 24.1855 "Primary Tumor" "TCGA-CV-7097" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-7097-11A-01R-2016-07" 18.102 "Solid Tissue Normal" "TCGA-CV-7097" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-7099-01A-41R-2016-07" 19.649 "Primary Tumor" "TCGA-CV-7099" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-7100-01A-11R-2016-07" 40.6516 "Primary Tumor" "TCGA-CV-7100" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-7101-01A-11R-2016-07" 15.4963 "Primary Tumor" "TCGA-CV-7101" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-7101-11A-01R-2016-07" 24.4842 "Solid Tissue Normal" "TCGA-CV-7101" "TCGA-HNSC" 1.24070172449362
"TCGA-CV-7102-01A-11R-2016-07" 28.8248 "Primary Tumor" "TCGA-CV-7102" "TCGA-HNSC" 1.24070172449362
